"","Company","Date","Followers","...4","...5","...6","...1"
"31548","R-Ladies Saudi Arabia (Dammam)",2022-07-18,275,NA,NA,NA,NA
"31549","R-Ladies Saudi Arabia (Dammam)",2022-07-21,275,NA,NA,NA,NA
"31550","R-Ladies Saudi Arabia (Dammam)",2022-07-23,276,NA,NA,NA,NA
"31551","R-Ladies Saudi Arabia (Dammam)",2022-07-25,277,NA,NA,NA,NA
"31552","R-Ladies Saudi Arabia (Dammam)",2022-08-01,280,NA,NA,NA,NA
"31553","R-Ladies Saudi Arabia (Dammam)",2022-08-08,282,NA,NA,NA,NA
"31554","R-Ladies Saudi Arabia (Dammam)",2022-08-16,282,NA,NA,NA,NA
"31555","R-Ladies Saudi Arabia (Dammam)",2022-08-20,283,NA,NA,NA,NA
"31556","R-Ladies Saudi Arabia (Dammam)",2022-08-25,284,NA,NA,NA,NA
"31557","R-Ladies Saudi Arabia (Dammam)",2022-08-28,284,NA,NA,NA,NA
"31558","R-Ladies Saudi Arabia (Dammam)",2022-09-01,285,NA,NA,NA,NA
"31559","R-Ladies Saudi Arabia (Dammam)",2022-09-07,287,NA,NA,NA,NA
"31560","R-Ladies Saudi Arabia (Dammam)",2022-09-10,287,NA,NA,NA,NA
"31561","R-Ladies Saudi Arabia (Dammam)",2022-09-16,287,NA,NA,NA,NA
"31562","R-Ladies Saudi Arabia (Dammam)",2022-09-22,292,NA,NA,NA,NA
"31563","R-Ladies Saudi Arabia (Dammam)",2022-09-29,295,NA,NA,NA,NA
"31564","R-Ladies Saudi Arabia (Dammam)",2022-10-03,298,NA,NA,NA,NA
"31565","R-Ladies Saudi Arabia (Dammam)",2022-10-09,300,NA,NA,NA,NA
"31566","R-Ladies Saudi Arabia (Dammam)",2022-10-12,300,NA,NA,NA,NA
"31567","R-Ladies Saudi Arabia (Dammam)",2022-10-16,301,NA,NA,NA,NA
"31568","R-Ladies Saudi Arabia (Dammam)",2022-10-22,301,NA,NA,NA,NA
"31569","R-Ladies Saudi Arabia (Dammam)",2022-10-28,304,NA,NA,NA,NA
"31570","R-Ladies Saudi Arabia (Dammam)",2022-11-03,305,NA,NA,NA,NA
"31571","R-Ladies Saudi Arabia (Dammam)",2022-11-06,305,NA,NA,NA,NA
"31572","R-Ladies Saudi Arabia (Dammam)",2022-11-14,307,NA,NA,NA,NA
"31573","R-Ladies Saudi Arabia (Dammam)",2022-11-20,312,NA,NA,NA,NA
"31574","R-Ladies Saudi Arabia (Dammam)",2022-11-24,312,NA,NA,NA,NA
"31575","R-Ladies Saudi Arabia (Dammam)",2022-12-01,314,NA,NA,NA,NA
"31576","R-Ladies Saudi Arabia (Dammam)",2022-12-08,316,NA,NA,NA,NA
"31577","R-Ladies Saudi Arabia (Dammam)",2022-12-14,316,NA,NA,NA,NA
"31578","R-Ladies Saudi Arabia (Dammam)",2022-12-27,320,NA,NA,NA,NA
"31579","R-Ladies Saudi Arabia (Dammam)",2023-01-01,322,NA,NA,NA,NA
"31580","R-Ladies Saudi Arabia (Dammam)",2023-01-05,325,NA,NA,NA,NA
"31581","R-Ladies Saudi Arabia (Dammam)",2023-01-09,326,NA,NA,NA,NA
"31582","R-Ladies Saudi Arabia (Dammam)",2023-01-22,328,NA,NA,NA,NA
"31583","R-Ladies Saudi Arabia (Dammam)",2023-01-28,328,NA,NA,NA,NA
"31584","R-Ladies Saudi Arabia (Dammam)",2023-02-04,332,NA,NA,NA,NA
"31585","R-Ladies Saudi Arabia (Dammam)",2023-02-10,335,NA,NA,NA,NA
"31586","R-Ladies Saudi Arabia (Dammam)",2023-02-13,336,NA,NA,NA,NA
"31587","R-Ladies Saudi Arabia (Dammam)",2023-02-24,341,NA,NA,NA,NA
"31588","R-Ladies Saudi Arabia (Dammam)",2023-03-10,343,NA,NA,NA,NA
"31589","R-Ladies Saudi Arabia (Dammam)",2023-03-14,345,NA,NA,NA,NA
"31590","R-Ladies Saudi Arabia (Dammam)",2023-03-18,345,NA,NA,NA,NA
"31591","R-Ladies Saudi Arabia (Dammam)",2023-03-21,346,NA,NA,NA,NA
"31592","R-Ladies Saudi Arabia (Dammam)",2023-03-25,345,NA,NA,NA,NA
"31593","R-Ladies Saudi Arabia (Dammam)",2023-04-01,345,NA,NA,NA,NA
"31594","R-Ladies Saudi Arabia (Dammam)",2023-04-10,347,NA,NA,NA,NA
"31595","R-Ladies Saudi Arabia (Dammam)",2023-04-13,348,NA,NA,NA,NA
"31596","R-Ladies Saudi Arabia (Dammam)",2023-04-21,348,NA,NA,NA,NA
"31597","R-Ladies Saudi Arabia (Dammam)",2023-04-29,349,NA,NA,NA,NA
"31598","R-Ladies Saudi Arabia (Dammam)",2023-05-12,350,NA,NA,NA,NA
"31599","R-Ladies Saudi Arabia (Dammam)",2023-05-19,352,NA,NA,NA,NA
"31600","R-Ladies Saudi Arabia (Dammam)",2023-05-29,354,NA,NA,NA,NA
"31601","R-Ladies Saudi Arabia (Dammam)",2023-06-05,354,NA,NA,NA,NA
"31602","R-Ladies Saudi Arabia (Dammam)",2023-06-11,354,NA,NA,NA,NA
"31603","R-Ladies Saudi Arabia (Dammam)",2023-06-14,354,NA,NA,NA,NA
"31604","R-Ladies Saudi Arabia (Dammam)",2023-06-17,356,NA,NA,NA,NA
"31605","R-Ladies Saudi Arabia (Dammam)",2023-06-23,356,NA,NA,NA,NA
"31606","R-Ladies Saudi Arabia (Dammam)",2023-06-27,356,NA,NA,NA,NA
"31607","R-Ladies Saudi Arabia (Dammam)",2023-07-06,356,NA,NA,NA,NA
"31608","R-Ladies Saudi Arabia (Dammam)",2023-07-23,360,NA,NA,NA,NA
"31609","R-Ladies Saudi Arabia (Dammam)",2023-08-02,362,NA,NA,NA,NA
"31610","R-Ladies Saudi Arabia (Dammam)",2023-08-08,362,NA,NA,NA,NA
"31611","R-Ladies Saudi Arabia (Dammam)",2023-08-10,363,NA,NA,NA,NA
"31612","R-Ladies Saudi Arabia (Dammam)",2023-08-29,342,NA,NA,NA,NA
"31613","R-Ladies Saudi Arabia (Dammam)",2023-09-15,344,NA,NA,NA,NA
"31614","R-Ladies Saudi Arabia (Dammam)",2023-10-18,352,NA,NA,NA,NA
"31615","R-Ladies Saudi Arabia (Dammam)",2023-12-14,358,NA,NA,NA,NA
"31616","R-Ladies Saudi Arabia (Dammam)",2023-12-16,358,NA,NA,NA,NA
"31617","R-Ladies Saudi Arabia (Dammam)",2023-12-18,358,NA,NA,NA,NA
"31618","R-Ladies Saudi Arabia (Dammam)",2024-01-22,360,NA,NA,NA,NA
"31619","R-Ladies Saudi Arabia (Dammam)",2024-04-09,374,NA,NA,NA,NA
"31620","R-Ladies Saudi Arabia (Dammam)",2024-04-17,376,NA,NA,NA,NA
"31621","R-Ladies Saudi Arabia (Dammam)",2024-04-28,378,NA,NA,NA,NA
"31622","R-Ladies Saudi Arabia (Dammam)",2024-05-03,378,NA,NA,NA,NA
"31623","R-Ladies Saudi Arabia (Dammam)",2024-05-19,382,NA,NA,NA,NA
"31624","R-Ladies Saudi Arabia (Dammam)",2024-06-08,387,NA,NA,NA,NA
"31625","R-Ladies Saudi Arabia (Dammam)",2024-06-24,391,NA,NA,NA,NA
"31626","R-Ladies Saudi Arabia (Dammam)",2024-06-28,390,NA,NA,NA,NA
"31627","R-Ladies Saudi Arabia (Dammam)",2024-07-17,391,NA,NA,NA,NA
"31628","R-Ladies Saudi Arabia (Dammam)",2024-07-20,390,NA,NA,NA,NA
"31629","R-Ladies Saudi Arabia (Dammam)",2024-07-23,390,NA,NA,NA,NA
"31630","R-Ladies Saudi Arabia (Dammam)",2024-08-02,390,NA,NA,NA,NA
"31631","R-Ladies Saudi Arabia (Dammam)",2024-08-06,390,NA,NA,NA,NA
"31632","R-Ladies Saudi Arabia (Dammam)",2024-08-09,389,NA,NA,NA,NA
"31633","R-Ladies Saudi Arabia (Dammam)",2024-08-20,391,NA,NA,NA,NA
"31634","R-Ladies Saudi Arabia (Dammam)",2024-09-02,390,NA,NA,NA,NA
"31635","R-Ladies Saudi Arabia (Dammam)",2024-09-07,390,NA,NA,NA,NA
"31636","R-Ladies Saudi Arabia (Dammam)",2024-09-10,389,NA,NA,NA,NA
"31637","R-Ladies Saudi Arabia (Dammam)",2024-09-16,391,NA,NA,NA,NA
"31638","R-Ladies Saudi Arabia (Dammam)",2024-09-24,392,NA,NA,NA,NA
"31639","R-Ladies Saudi Arabia (Dammam)",2024-11-26,402,NA,NA,NA,NA
"31640","R-Ladies Saudi Arabia (Dammam)",2025-03-09,411,NA,NA,NA,22147
"31641","R-Ladies St. Louis",2024-01-22,65,NA,NA,NA,NA
"31642","R-Ladies St. Louis",2024-04-09,83,NA,NA,NA,NA
"31643","R-Ladies St. Louis",2024-04-17,90,NA,NA,NA,NA
"31644","R-Ladies St. Louis",2024-04-28,94,NA,NA,NA,NA
"31645","R-Ladies St. Louis",2024-05-03,94,NA,NA,NA,NA
"31646","R-Ladies St. Louis",2024-05-19,95,NA,NA,NA,NA
"31647","R-Ladies St. Louis",2024-06-08,97,NA,NA,NA,NA
"31648","R-Ladies St. Louis",2024-06-24,98,NA,NA,NA,NA
"31649","R-Ladies St. Louis",2024-06-28,98,NA,NA,NA,NA
"31650","R-Ladies St. Louis",2024-07-17,101,NA,NA,NA,NA
"31651","R-Ladies St. Louis",2024-07-20,102,NA,NA,NA,NA
"31652","R-Ladies St. Louis",2024-07-23,102,NA,NA,NA,NA
"31653","R-Ladies St. Louis",2024-08-02,107,NA,NA,NA,NA
"31654","R-Ladies St. Louis",2024-08-06,108,NA,NA,NA,NA
"31655","R-Ladies St. Louis",2024-08-09,110,NA,NA,NA,NA
"31656","R-Ladies St. Louis",2024-08-20,111,NA,NA,NA,NA
"31657","R-Ladies St. Louis",2024-09-02,114,NA,NA,NA,NA
"31658","R-Ladies St. Louis",2024-09-07,122,NA,NA,NA,NA
"31659","R-Ladies St. Louis",2024-09-10,123,NA,NA,NA,NA
"31660","R-Ladies St. Louis",2024-09-16,126,NA,NA,NA,NA
"31661","R-Ladies St. Louis",2024-09-24,126,NA,NA,NA,NA
"31662","R-Ladies St. Louis",2024-11-26,141,NA,NA,NA,NA
"31663","R-Ladies St. Louis",2025-03-09,154,NA,NA,NA,22148
"31664","R-Ladies SÃ£o Paulo",2024-05-19,1013,NA,NA,NA,NA
"31665","R-Ladies SÃ£o Paulo",2024-06-08,1034,NA,NA,NA,NA
"31666","R-Ladies SÃ£o Paulo",2024-06-24,1048,NA,NA,NA,NA
"31667","R-Ladies SÃ£o Paulo",2024-06-28,1052,NA,NA,NA,NA
"31668","R-Ladies SÃ£o Paulo",2024-07-17,1062,NA,NA,NA,NA
"31669","R-Ladies SÃ£o Paulo",2024-07-20,1065,NA,NA,NA,NA
"31670","R-Ladies São Paulo",2024-07-23,1068,NA,NA,NA,NA
"31671","R-Ladies São Paulo",2024-08-02,1085,NA,NA,NA,NA
"31672","R-Ladies São Paulo",2024-08-06,1096,NA,NA,NA,NA
"31673","R-Ladies São Paulo",2024-08-09,1101,NA,NA,NA,NA
"31674","R-Ladies São Paulo",2024-08-20,1106,NA,NA,NA,NA
"31675","R-Ladies São Paulo",2024-09-02,1108,NA,NA,NA,NA
"31676","R-Ladies São Paulo",2024-09-07,1108,NA,NA,NA,NA
"31677","R-Ladies São Paulo",2024-09-10,1110,NA,NA,NA,NA
"31678","R-Ladies São Paulo",2024-09-16,1139,NA,NA,NA,NA
"31679","R-Ladies São Paulo",2024-09-24,1149,NA,NA,NA,NA
"31680","R-Ladies São Paulo",2024-11-26,1180,NA,NA,NA,NA
"31681","R-Ladies São Paulo",2025-03-09,1208,NA,NA,NA,22149
"31682","R-Ladies Tbilisi",2024-08-02,196,NA,NA,NA,NA
"31683","R-Ladies Tbilisi",2024-08-06,196,NA,NA,NA,NA
"31684","R-Ladies Tbilisi",2024-08-09,196,NA,NA,NA,NA
"31685","R-Ladies Tbilisi",2024-08-20,196,NA,NA,NA,NA
"31686","R-Ladies Tbilisi",2024-09-02,195,NA,NA,NA,NA
"31687","R-Ladies Tbilisi",2024-09-07,195,NA,NA,NA,NA
"31688","R-Ladies Tbilisi",2024-09-10,195,NA,NA,NA,NA
"31689","R-Ladies Tbilisi",2024-09-16,196,NA,NA,NA,NA
"31690","R-Ladies Tbilisi",2024-09-24,196,NA,NA,NA,NA
"31691","R-Ladies Tbilisi",2024-11-26,195,NA,NA,NA,NA
"31692","R-Ladies Tbilisi",2025-03-09,195,NA,NA,NA,22150
"31693","R-Ladies Teresina",2024-08-02,53,NA,NA,NA,NA
"31694","R-Ladies Teresina",2024-08-06,53,NA,NA,NA,NA
"31695","R-Ladies Teresina",2024-08-09,53,NA,NA,NA,NA
"31696","R-Ladies Teresina",2024-08-20,53,NA,NA,NA,NA
"31697","R-Ladies Teresina",2024-09-02,53,NA,NA,NA,NA
"31698","R-Ladies Teresina",2024-09-07,53,NA,NA,NA,NA
"31699","R-Ladies Teresina",2024-09-10,53,NA,NA,NA,NA
"31700","R-Ladies Teresina",2024-09-16,54,NA,NA,NA,NA
"31701","R-Ladies Teresina",2024-09-24,54,NA,NA,NA,NA
"31702","R-Ladies Teresina",2024-11-26,53,NA,NA,NA,NA
"31703","R-Ladies Tunis",2020-11-07,402,NA,NA,NA,NA
"31704","R-Ladies Tunis",2020-11-10,413,NA,NA,NA,NA
"31705","R-Ladies Tunis",2020-11-14,424,NA,NA,NA,NA
"31706","R-Ladies Tunis",2020-11-18,430,NA,NA,NA,NA
"31707","R-Ladies Tunis",2020-11-21,431,NA,NA,NA,NA
"31708","R-Ladies Tunis",2020-11-23,435,NA,NA,NA,NA
"31709","R-Ladies Tunis",2020-11-28,442,NA,NA,NA,NA
"31710","R-Ladies Tunis",2020-12-03,449,NA,NA,NA,NA
"31711","R-Ladies Tunis",2020-12-05,455,NA,NA,NA,NA
"31712","R-Ladies Tunis",2020-12-12,463,NA,NA,NA,NA
"31713","R-Ladies Tunis",2020-12-15,465,NA,NA,NA,NA
"31714","R-Ladies Tunis",2020-12-20,469,NA,NA,NA,NA
"31715","R-Ladies Tunis",2020-12-25,474,NA,NA,NA,NA
"31716","R-Ladies Tunis",2020-12-29,483,NA,NA,NA,NA
"31717","R-Ladies Tunis",2021-01-03,489,NA,NA,NA,NA
"31718","R-Ladies Tunis",2021-01-06,496,NA,NA,NA,NA
"31719","R-Ladies Tunis",2021-01-11,515,NA,NA,NA,NA
"31720","R-Ladies Tunis",2021-01-15,528,NA,NA,NA,NA
"31721","R-Ladies Tunis",2021-01-19,539,NA,NA,NA,NA
"31722","R-Ladies Tunis",2021-01-25,547,NA,NA,NA,NA
"31723","R-Ladies Tunis",2021-01-30,554,NA,NA,NA,NA
"31724","R-Ladies Tunis",2021-01-31,555,NA,NA,NA,NA
"31725","R-Ladies Tunis",2021-02-03,559,NA,NA,NA,NA
"31726","R-Ladies Tunis",2021-02-07,564,NA,NA,NA,NA
"31727","R-Ladies Tunis",2021-02-12,568,NA,NA,NA,NA
"31728","R-Ladies Tunis",2021-02-17,571,NA,NA,NA,NA
"31729","R-Ladies Tunis",2021-02-21,572,NA,NA,NA,NA
"31730","R-Ladies Tunis",2021-02-25,574,NA,NA,NA,NA
"31731","R-Ladies Tunis",2021-03-01,576,NA,NA,NA,NA
"31732","R-Ladies Tunis",2021-03-06,579,NA,NA,NA,NA
"31733","R-Ladies Tunis",2021-03-10,580,NA,NA,NA,NA
"31734","R-Ladies Tunis",2021-03-16,581,NA,NA,NA,NA
"31735","R-Ladies Tunis",2021-03-20,583,NA,NA,NA,NA
"31736","R-Ladies Tunis",2021-03-24,584,NA,NA,NA,NA
"31737","R-Ladies Tunis",2021-03-30,589,NA,NA,NA,NA
"31738","R-Ladies Tunis",2021-04-06,591,NA,NA,NA,NA
"31739","R-Ladies Tunis",2021-04-10,592,NA,NA,NA,NA
"31740","R-Ladies Tunis",2021-04-15,594,NA,NA,NA,NA
"31741","R-Ladies Tunis",2021-04-20,596,NA,NA,NA,NA
"31742","R-Ladies Tunis",2021-04-24,597,NA,NA,NA,NA
"31743","R-Ladies Tunis",2021-04-28,608,NA,NA,NA,NA
"31744","R-Ladies Tunis",2021-05-03,612,NA,NA,NA,NA
"31745","R-Ladies Tunis",2021-05-07,621,NA,NA,NA,NA
"31746","R-Ladies Tunis",2021-05-10,629,NA,NA,NA,NA
"31747","R-Ladies Tunis",2021-05-14,630,NA,NA,NA,NA
"31748","R-Ladies Tunis",2021-05-21,636,NA,NA,NA,NA
"31749","R-Ladies Tunis",2021-05-26,639,NA,NA,NA,NA
"31750","R-Ladies Tunis",2021-06-02,644,NA,NA,NA,NA
"31751","R-Ladies Tunis",2021-06-09,643,NA,NA,NA,NA
"31752","R-Ladies Tunis",2021-06-16,643,NA,NA,NA,NA
"31753","R-Ladies Tunis",2021-06-21,643,NA,NA,NA,NA
"31754","R-Ladies Tunis",2021-06-29,647,NA,NA,NA,NA
"31755","R-Ladies Tunis",2021-07-02,649,NA,NA,NA,NA
"31756","R-Ladies Tunis",2021-07-04,648,NA,NA,NA,NA
"31757","R-Ladies Tunis",2021-07-09,656,NA,NA,NA,NA
"31758","R-Ladies Tunis",2021-07-14,658,NA,NA,NA,NA
"31759","R-Ladies Tunis",2021-07-18,659,NA,NA,NA,NA
"31760","R-Ladies Tunis",2021-07-22,661,NA,NA,NA,NA
"31761","R-Ladies Tunis",2021-08-14,662,NA,NA,NA,NA
"31762","R-Ladies Tunis",2021-08-26,662,NA,NA,NA,NA
"31763","R-Ladies Tunis",2021-09-02,663,NA,NA,NA,NA
"31764","R-Ladies Tunis",2021-09-16,666,NA,NA,NA,NA
"31765","R-Ladies Tunis",2021-10-17,671,NA,NA,NA,NA
"31766","R-Ladies Tunis",2021-10-29,674,NA,NA,NA,NA
"31767","R-Ladies Tunis",2021-11-06,678,NA,NA,NA,NA
"31768","R-Ladies Tunis",2021-11-20,680,NA,NA,NA,NA
"31769","R-Ladies Tunis",2021-12-07,686,NA,NA,NA,NA
"31770","R-Ladies Tunis",2021-12-14,687,NA,NA,NA,NA
"31771","R-Ladies Tunis",2021-12-20,688,NA,NA,NA,NA
"31772","R-Ladies Tunis",2021-12-26,689,NA,NA,NA,NA
"31773","R-Ladies Tunis",2021-12-30,689,NA,NA,NA,NA
"31774","R-Ladies Tunis",2021-12-31,689,NA,NA,NA,NA
"31775","R-Ladies Tunis",2022-01-03,689,NA,NA,NA,NA
"31776","R-Ladies Tunis",2022-01-04,689,NA,NA,NA,NA
"31777","R-Ladies Tunis",2022-01-06,689,NA,NA,NA,NA
"31778","R-Ladies Tunis",2022-01-07,689,NA,NA,NA,NA
"31779","R-Ladies Tunis",2022-01-10,689,NA,NA,NA,NA
"31780","R-Ladies Tunis",2022-01-14,690,NA,NA,NA,NA
"31781","R-Ladies Tunis",2022-01-18,691,NA,NA,NA,NA
"31782","R-Ladies Tunis",2022-01-27,692,NA,NA,NA,NA
"31783","R-Ladies Tunis",2022-02-01,693,NA,NA,NA,NA
"31784","R-Ladies Tunis",2022-02-12,693,NA,NA,NA,NA
"31785","R-Ladies Tunis",2022-02-26,697,NA,NA,NA,NA
"31786","R-Ladies Tunis",2022-03-03,697,NA,NA,NA,NA
"31787","R-Ladies Tunis",2022-03-07,698,NA,NA,NA,NA
"31788","R-Ladies Tunis",2022-03-15,699,NA,NA,NA,NA
"31789","R-Ladies Tunis",2022-03-31,717,NA,NA,NA,NA
"31790","R-Ladies Tunis",2022-04-09,719,NA,NA,NA,NA
"31791","R-Ladies Tunis",2022-04-11,719,NA,NA,NA,NA
"31792","R-Ladies Tunis",2022-04-19,720,NA,NA,NA,NA
"31793","R-Ladies Tunis",2022-04-25,722,NA,NA,NA,NA
"31794","R-Ladies Tunis",2022-04-29,723,NA,NA,NA,NA
"31795","R-Ladies Tunis",2022-05-05,723,NA,NA,NA,NA
"31796","R-Ladies Tunis",2022-05-12,725,NA,NA,NA,NA
"31797","R-Ladies Tunis",2022-05-22,725,NA,NA,NA,NA
"31798","R-Ladies Tunis",2022-05-23,725,NA,NA,NA,NA
"31799","R-Ladies Tunis",2022-06-03,724,NA,NA,NA,NA
"31800","R-Ladies Tunis",2022-06-07,724,NA,NA,NA,NA
"31801","R-Ladies Tunis",2022-06-08,724,NA,NA,NA,NA
"31802","R-Ladies Tunis",2022-06-11,724,NA,NA,NA,NA
"31803","R-Ladies Tunis",2022-06-13,724,NA,NA,NA,NA
"31804","R-Ladies Tunis",2022-06-15,724,NA,NA,NA,NA
"31805","R-Ladies Tunis",2022-06-16,725,NA,NA,NA,NA
"31806","R-Ladies Tunis",2022-06-20,725,NA,NA,NA,NA
"31807","R-Ladies Tunis",2022-06-22,725,NA,NA,NA,NA
"31808","R-Ladies Tunis",2022-06-24,724,NA,NA,NA,NA
"31809","R-Ladies Tunis",2022-06-26,724,NA,NA,NA,NA
"31810","R-Ladies Tunis",2022-06-28,723,NA,NA,NA,NA
"31811","R-Ladies Tunis",2022-06-30,723,NA,NA,NA,NA
"31812","R-Ladies Tunis",2022-07-01,723,NA,NA,NA,NA
"31813","R-Ladies Tunis",2022-07-02,723,NA,NA,NA,NA
"31814","R-Ladies Tunis",2022-07-04,722,NA,NA,NA,NA
"31815","R-Ladies Tunis",2022-07-05,722,NA,NA,NA,NA
"31816","R-Ladies Tunis",2022-07-09,722,NA,NA,NA,NA
"31817","R-Ladies Tunis",2022-07-12,722,NA,NA,NA,NA
"31818","R-Ladies Tunis",2022-07-18,723,NA,NA,NA,NA
"31819","R-Ladies Tunis",2022-07-21,724,NA,NA,NA,NA
"31820","R-Ladies Tunis",2022-07-23,725,NA,NA,NA,NA
"31821","R-Ladies Tunis",2022-07-25,726,NA,NA,NA,NA
"31822","R-Ladies Tunis",2022-08-01,731,NA,NA,NA,NA
"31823","R-Ladies Tunis",2022-08-08,732,NA,NA,NA,NA
"31824","R-Ladies Tunis",2022-08-16,732,NA,NA,NA,NA
"31825","R-Ladies Tunis",2022-08-20,733,NA,NA,NA,NA
"31826","R-Ladies Tunis",2022-08-25,734,NA,NA,NA,NA
"31827","R-Ladies Tunis",2022-08-28,734,NA,NA,NA,NA
"31828","R-Ladies Tunis",2022-09-01,734,NA,NA,NA,NA
"31829","R-Ladies Tunis",2022-09-07,734,NA,NA,NA,NA
"31830","R-Ladies Tunis",2022-09-10,734,NA,NA,NA,NA
"31831","R-Ladies Tunis",2022-09-16,734,NA,NA,NA,NA
"31832","R-Ladies Tunis",2022-09-22,734,NA,NA,NA,NA
"31833","R-Ladies Tunis",2022-09-29,733,NA,NA,NA,NA
"31834","R-Ladies Tunis",2022-10-03,734,NA,NA,NA,NA
"31835","R-Ladies Tunis",2022-10-09,735,NA,NA,NA,NA
"31836","R-Ladies Tunis",2022-10-12,735,NA,NA,NA,NA
"31837","R-Ladies Tunis",2022-10-16,734,NA,NA,NA,NA
"31838","R-Ladies Tunis",2022-10-22,735,NA,NA,NA,NA
"31839","R-Ladies Tunis",2022-10-28,735,NA,NA,NA,NA
"31840","R-Ladies Tunis",2022-11-03,737,NA,NA,NA,NA
"31841","R-Ladies Tunis",2022-11-06,737,NA,NA,NA,NA
"31842","R-Ladies Tunis",2022-11-14,738,NA,NA,NA,NA
"31843","R-Ladies Tunis",2022-11-20,738,NA,NA,NA,NA
"31844","R-Ladies Tunis",2022-11-24,739,NA,NA,NA,NA
"31845","R-Ladies Tunis",2022-12-01,739,NA,NA,NA,NA
"31846","R-Ladies Tunis",2022-12-08,739,NA,NA,NA,NA
"31847","R-Ladies Tunis",2022-12-14,739,NA,NA,NA,NA
"31848","R-Ladies Tunis",2022-12-27,738,NA,NA,NA,NA
"31849","R-Ladies Tunis",2023-01-01,738,NA,NA,NA,NA
"31850","R-Ladies Tunis",2023-01-05,737,NA,NA,NA,NA
"31851","R-Ladies Tunis",2023-01-09,737,NA,NA,NA,NA
"31852","R-Ladies Tunis",2023-01-21,738,NA,NA,NA,NA
"31853","R-Ladies Tunis",2023-01-22,738,NA,NA,NA,NA
"31854","R-Ladies Tunis",2023-01-28,737,NA,NA,NA,NA
"31855","R-Ladies Tunis",2023-02-04,738,NA,NA,NA,NA
"31856","R-Ladies Tunis",2023-02-10,739,NA,NA,NA,NA
"31857","R-Ladies Tunis",2023-02-13,740,NA,NA,NA,NA
"31858","R-Ladies Tunis",2023-02-24,741,NA,NA,NA,NA
"31859","R-Ladies Tunis",2023-02-25,741,NA,NA,NA,NA
"31860","R-Ladies Tunis",2023-03-10,740,NA,NA,NA,NA
"31861","R-Ladies Tunis",2023-03-13,740,NA,NA,NA,NA
"31862","R-Ladies Tunis",2023-03-14,740,NA,NA,NA,NA
"31863","R-Ladies Tunis",2023-03-18,740,NA,NA,NA,NA
"31864","R-Ladies Tunis",2023-03-21,740,NA,NA,NA,NA
"31865","R-Ladies Tunis",2023-03-25,740,NA,NA,NA,NA
"31866","R-Ladies Tunis",2023-03-29,740,NA,NA,NA,NA
"31867","R-Ladies Tunis",2023-04-01,741,NA,NA,NA,NA
"31868","R-Ladies Tunis",2023-04-10,741,NA,NA,NA,NA
"31869","R-Ladies Tunis",2023-04-13,741,NA,NA,NA,NA
"31870","R-Ladies Tunis",2023-04-21,741,NA,NA,NA,NA
"31871","R-Ladies Tunis",2023-04-23,742,NA,NA,NA,NA
"31872","R-Ladies Tunis",2023-04-29,742,NA,NA,NA,NA
"31873","R-Ladies Tunis",2023-05-12,746,NA,NA,NA,NA
"31874","R-Ladies Tunis",2023-05-19,747,NA,NA,NA,NA
"31875","R-Ladies Tunis",2023-05-29,747,NA,NA,NA,NA
"31876","R-Ladies Tunis",2023-06-05,746,NA,NA,NA,NA
"31877","R-Ladies Tunis",2023-06-11,746,NA,NA,NA,NA
"31878","R-Ladies Tunis",2023-06-14,746,NA,NA,NA,NA
"31879","R-Ladies Tunis",2023-06-17,746,NA,NA,NA,NA
"31880","R-Ladies Tunis",2023-06-23,747,NA,NA,NA,NA
"31881","R-Ladies Tunis",2023-06-27,747,NA,NA,NA,NA
"31882","R-Ladies Tunis",2023-07-06,748,NA,NA,NA,NA
"31883","R-Ladies Tunis",2023-07-23,749,NA,NA,NA,NA
"31884","R-Ladies Tunis",2023-08-02,749,NA,NA,NA,NA
"31885","R-Ladies Tunis",2023-08-05,750,NA,NA,NA,NA
"31886","R-Ladies Tunis",2023-08-08,750,NA,NA,NA,NA
"31887","R-Ladies Tunis",2023-08-10,750,NA,NA,NA,NA
"31888","R-Ladies Tunis",2023-08-29,750,NA,NA,NA,NA
"31889","R-Ladies Tunis",2023-09-15,751,NA,NA,NA,NA
"31890","R-Ladies Tunis",2023-10-18,753,NA,NA,NA,NA
"31891","R-Ladies Tunis",2023-12-16,739,NA,NA,NA,NA
"31892","R-Ladies Tunis",2023-12-18,739,NA,NA,NA,NA
"31893","R-Ladies Tunis",2024-01-22,738,NA,NA,NA,NA
"31894","R-Ladies Tunis",2024-04-09,744,NA,NA,NA,NA
"31895","R-Ladies Tunis",2024-04-17,744,NA,NA,NA,NA
"31896","R-Ladies Tunis",2024-04-19,746,NA,NA,NA,NA
"31897","R-Ladies Tunis",2024-04-28,747,NA,NA,NA,NA
"31898","R-Ladies Tunis",2024-05-03,748,NA,NA,NA,NA
"31899","R-Ladies Tunis",2024-05-19,747,NA,NA,NA,NA
"31900","R-Ladies Tunis",2024-06-08,748,NA,NA,NA,NA
"31901","R-Ladies Tunis",2024-06-24,747,NA,NA,NA,NA
"31902","R-Ladies Tunis",2024-06-28,751,NA,NA,NA,NA
"31903","R-Ladies Tunis",2024-07-17,751,NA,NA,NA,NA
"31904","R-Ladies Tunis",2024-07-20,752,NA,NA,NA,NA
"31905","R-Ladies Tunis",2024-07-23,752,NA,NA,NA,NA
"31906","R-Ladies Tunis",2024-08-02,753,NA,NA,NA,NA
